text,label
"There is one adjective that describes everything about this film - acting, plot, effects, continuity, etc. - and that word is poor. The government wants to asses the effects of space travel on certain organisms but the capsule crashes and a mutant something-or-other (looks like a guy in an ape suit with the top of a football helmet over his face) wreaks havoc around the accident scene, which includes a favorite place for the window-fogging, partying set. Therefore, some young people - as well as a law enforcement officer - are among the creature's victims. You gotta be extremely unparticular about how you spend your time - or rich, if you spend any money - to view this epic.",0
"I'm not sure what the director and editor were thinking when they were editing this poor excuse for a film, but whatever they thought of didn't help this movie, it only hurt it, and it hurt this film badly. The acting, for once, isn't the problem, it's the horrible editing, scenes will end for no apparent reason, while in the middle of an action sequence or people will be cut off in mid sentence. I'm not sure what the story was, but it didn't really matter, since what I did see was fairly uninteresting. Just bad all around, a huge ""Jaws"" rip-off and not a good one at that. The MST version was funny though. 7 for that, none for the film itself.",0
"The premise of this film is the only thing worthwhile. It is very poorly made but the idea was clever, if not entirely original. It's a shame the other aspects of the film weren't better. The acting is especially bad.",0
"I can't believe I'm wasting my time with a comment - but this movie is weirdly bad. If 20 different directors were brought in to film different parts of the movie without having any idea of the storyline being filmed by the other directors, this is pretty much the result I would expect.<br /><br />I also think some of the scenes were spliced out of order - things don't always seem to progress in order. The movie acts like we're already supposed to know about half the characters.<br /><br />And Steve Guttenberg tries to do manic, a-la-Robin Williams comedy in this movie. Ewww. And the whole premise of putting an ex-con in charge of a bunch of kids just doesn't seem realistic in this day and age.",0
"This is without a doubt the worst movie I have ever seen. I say this without hyperbole, and believe me, I've seen a lot of bad movies. It's embarrassing and annoying that millions of dollars went into this film and that hundreds (thousands?) of craftspeople spent so much time working on what the writers and producers MUST have known would be a colossal failure.<br /><br />When a 90 minute film feels this long, drawn out, boring, and incomprehensible, you know that something went wrong somewhere. Also, Jamie Kennedy (whose work I've enjoyed elsewhere) is simply terrible in this role; he was obviously never given a screen test, because no producer in their right mind would consider him entertaining in any way, especially in the guise of The Mask. Simply awful.<br /><br />Personally, I can't wait to see the reviews by the major film critics, because I know they're do a better job than me at tearing this train wreck to shreds.<br /><br />The producers of this film should be embarrassed, and more importantly, NEVER be allowed to make theatrical films again.",0
"Why did I have to go out and buy (yes buy!) JACK FROST 2: REVENGE OF THE MUTANT KILLER SNOWMAN??? Maybe it was a burst of temporary mental derangement? But I'm guessing it's because I kind of enjoyed the first JACK FROST. It was a silly but funny horror-comedy which had some okay effects by Screaming Mad George. That and the fact that on the back-cover of the sequel there was this nice picture of this guy impaled by this giant icicle (coming out of his mouth with a lot of blood and all). So I thought: if it's as idiotic as the first and has some nice splatter/gore in it, it should be fun, right? Well, I was so dead wrong! <br /><br />Let me first say that the movie deserves some credit for having an immensely insane and retarded plot. I mean, a mutant killer snowman on a tropical island that spawns mutant killer baby snowballs which can only be killed or harmed by bananas??? As much as I love the premise, I really hated the movie. First of all: while the first JACK FROST looked like an actual movie (seemingly being shot on real film and all), this sequel has the look and feel of a third-rate soap-opera. It has this way too slick shot-on-video look. The lighting is just plain awful (bright white spots for the day look, and stupid colors like blue and green at night). The acting... well don't even go there. The dialogues range from stiff to extremely senile (that Jamaican man was just moronic, saying ""man"" after every sentence). And when it comes to the voice of the killer snowman, all I could think of was a seventh-rate Chucky from CHILD'S PLAY spewing dumb and supposedly witty one-liners before he kills someone.<br /><br />The best joke was were one guy asks ""Why are you talking to your watch?"". And the best scene was undoubtedly the one with that beautiful Asian chick popping up out of nowhere and taking a swim in the pool totally naked (thank god for that!). Oh, yeah, and that little scene over the end-credits with those two Japanese dudes on a miniature ship being badly dubbed had me laughing too. But the worst thing about this movie was: Where was the gore and splatter action everyone is talking about? There were plenty of occasions to show some decent gory killings. A lot of people were killed off in original ways here, but all off-screen. Like I've read in many other comments, there were indeed nice set-ups to a head explosion, a crushed body, eyes being poked out, tongue ripped out,... but on the crucial moments the editor cuts away to some blood splatters on the floor or nothing at all. That frontal shot of that British guy being impaled (from the back-cover of the DVD) wasn't even in the movie. I only saw that particular killing filmed from the back (meaning I didn't see sh!t!). I was waiting throughout the whole movie for that to happen, and then I get to see nothing?!?! What a let-down! Could it be that I saw a cut version of the movie? That would be a shame, 'cause only a decent amount of splatter-fun could have saved this movie if you ask me. Seeing a lot of killer snowballs reduced to bloody pulp just didn't cut it for me. Speaking of those snowballs: they were done very poorly. They made MUNCHIES look like state-of-the-art 'animatronics'. But I guess that was the whole point of it. At some point, the special effects crew even turned to some laughably bad CGI. Boy, you really have to see it to believe it. Best is to not see it, actually, 'cause this flick is just too bad (okay, I did laugh with it, for it kept getting worse and worse). Just stick with the first JACK FROST (1996) and you'll be okay (just bare in mind that it's a pretty silly horror-comedy but fun in it's own right).<br /><br />It's funny, but writer/director Michael Cooney somehow must have realized that he was a pretty bad director after JACK FROST 2, and then focused on writing. Turns out he then wrote two pretty good thriller screenplays for THE I INSIDE (starring Ryan Phillippe) and IDENTITY (starring John Cusack). So the man seems to have some talent after all.<br /><br />Now it would be far too easy to give JACK FROST 2 the lowest rating possible. So I say one point for that naked Asian babe doing the skinny dipping and one point for those completely retarded snowball babies. Way to go Mr. Cooney!",0
"Though several scenes of Wirey Spindell can be described as ""over the top"". I thought that it was refreshing to see something that was willing to go to a level of near-taboo twisted comedy.<br /><br />Wirey Spindell is a great film with great dialog. I wouldn't say that this film is for everyone, but the film is on my top 10 list.<br /><br />If you can look beyond it's occasional offensiveness and watch it for the film that it is, I would hope you could see it in the same light that I do.",1
"This one kind of is like an earlier movie from 1987 ""Masters of the Universe"" based on the cartoon ""He-man"". Basically, you have a great old world and they for some reason have to have nearly all the action of the movie take place on modern earth. Well I guess it is not so modern earth now and that it is an ancient world now of strangeness and a den of good times gone by. Well I guess I can figure why they did in fact place nearly all the movie in modern times in this and that movie. To save money on costumes and sets. It is a lot easier to recreate what is going on in the present than a strange world like that of Eternia in He-man or an ancient world with cults and strange pyramids, sacrifices and strange creatures that hug you to death. This movie is forgettable and not very entertaining, your first clue that it is not going to be the best movie in the world is that Robert Z'Dar is in it. The only thing this one has going for it is the animals which are not as prevalent in this one as they were in the last. Marc Singer is back and it is sad to seem him in this state, the guy was a fairly good actor reduced to trying to make a sequel to a movie that really did not need one, and even if it did it came five years to late.",0
"I love this movie. It is the first film Master P have ever done. It is based on the story of his life. It is low-budget, but it is very good. It shows how Master p grew up in projects in New Orleans.<br /><br />Not only did Master P start in this movie, he also was the writer and director with Moon Jones. The DVD also has The No Limit ice cream party on it. This movie shows how Master P goes from bad too good and how he had to deal with the things around him. It also has many of The No Limit Records roster in this film. You should buy or rent this film.<br /><br />It is a great movie to watch is you like rap, or is a Master P fan. I will not spoil this movie for you. Go get this movie as fast as you can and watch it. You will like it.",1
"The Story: Alain, a French policeman, is shocked to discover that he had a twin brother when his body is found in Nice. Investigating the murder, he finds out that he was in possession of a list that details the deeds of the Russian Mafia. Helped by his brother's girlfriend, Alain dodges Russian gangsters & corrupt FBI agents while trying to find the list.<br /><br />""Maximum Risk"" is another one of the long list of action films that feature Jean-Claude Van Damme. As far as things go, it is strictly formulaic. The script sticks to the clichés & the acting is mediocre. There are some nicely done action sequences, with an inventive car chase, a fight in a burning building, an escape through rooftops, a brutal fight in an elevator & JCVD fleeing his enemies over an elevated train line. Director Ringo Lam keeps everything going at a reasonable pace.",0
"It's a shame this movie is rated PG 13--it is really quite suitable for anyone--though young kids might not follow it too well.<br /><br />It belongs to that wonderful genre of serio-comic ghost/angel stories that would have to include everything from Capra's ""It's A Wonderful Life"" to Wenders's ""Wings of Desire."" <br /><br />The photography is stunning, the acting first rate, and--wonder of wonders--the tone is uplifting.<br /><br />My only criticism is that there is not much ambiguity in the film. The two interwoven stories seem intriguingly mysterious at first; but they resolve themselves a little too nicely for my taste. As the director points out in his commentary on the DVD, all the ingredients of Irwin's story are on his bedside table. The symbolism is just a trifle too pat for me.<br /><br />But what a lark! My favorite scene has to be when the relocation team tries to get breakfast at a diner. This is practically theatrical in its magic--a tour de force of witty acting--subtle, playful, and positively rhythmic--coupled with striking cinematography and an acute eye for the grotesque.<br /><br />""Northfork"" is funny, touching, gorgeous to look at, magical (with the above reservations) and has not one single car-chase.<br /><br />An easy nine stars.",1
This movie is an amazing comedy.. the script is too funny.. if u watch it more than once you will enjoy it more. Though the comedy at times is silly but it really makes u laugh!! Salman Khan and Aamir Khan have given justice to their roles. After 1994 i have not come across any hindi movie which was as funny as this.,1
"My family and I enjoy this show and find it a fair thumb nail sketch of what the people went through.<br /><br />My own father spent some time in Changi before going onto the Thailand-Burma Railway in ""F"" Force. Much as been said about the treatment the POW's received, I will just say that my father was 6 foot 1 inch and 196 lbs when Singapore fell, at the end of the war he was 5 foot 11 inches tall and 91 lbs.<br /><br />No show could truly convey what the POW's went through, but this comes closer than most.<br /><br />As the Ex POW's say, ""If you didn't have mates you didn't survive."" This show succeeds in getting this message across.",1
"If you consider yourself a horror movie fan, chances are you've seen Hideo Nakata's Ring and Dark Water. They're superb, and Ring's making its way smoothly into Hollywood (maybe Dark Water will be adapted soon too?). While Ring is almost 100% pure heart pounding and nerve breaking, a tale of two sister is both nerve breaking and mind twisting.<br /><br />Along with The Other I consider this Korean flick a brilliant and smart ending horror movie. The only flaw this movie has is some consider its first 20 minutes rather slow. It's actually typical with Korean and Japanese movies. I consider it carefully planned rather than slow, think of it as ""calm moment before the storm"". With thorough introduction of characters, imho viewer will get involved more intimately with the character, one of Korean and Japanese movies strongest point.<br /><br />Like Ring, a tale of two sister doesn't overdo ghastly appearance. Rather they let our mind do the intimidating job itself. That way it's scarrier and horrifyingly classy at the same time. I won't be surprised if Hollywood remakes this movie after bringing Ring and Grudge/Ju-On over(This flick is not that good by the way, I rate it 5.5). Don't miss it!",1
"I must admit that I am a fan of cheesy '80's cartoons, but this is among the best. Rainbow Brite and the Star Stealer is one of the most watchable and entertaining of the Rainbow Brite cartoons, and is much better than the TV series. I especially like the relationship between Rainbow and Darian and find it very amusing. My favorite character, though, is Starlite who is definitely the most ""magnificent horse in the universe""!<br /><br />I also recommend Rainbow Brite: New Beginnings, which tells the story of how Rainbowland came to be. Have a Rainbow-Day!",1
"Helen (Kate Capshaw) owns a bookstore in the sleepy, coastal town of Loblolly by the Sea. Divorced, Helen has a young daughter who is going to camp for the summer, giving mother a bit more freedom. Working at Helen's store are the manager, Janet (Ellen DeGeneres), a man-crazy village-gossip girl who has eyes for the handsome fireman, George (Tom Selleck), and two young college students, Jennifer (Julianne Nicholson) and Johnny (Tom Everett Scott). One day, Helen stumbles across a romantic, tender love letter and she suspects that Johnny has written it for her. Throwing caution to the wind, Helen and Johnny begin a small-time ""thing"". But, the letter subsequently lands in others' hands, including Janet's, who thinks George has sent it to her, and Johnny's, who imagines Helen has penned it for him. And, on and on the letter goes. But, in truth, George possibly has eyes for Helen and Jennifer has fallen hard for Johnny. The town's museum curator, too, may have a secret love. Will tangled affairs like these ever straighten themselves out? This is a cute movie with a gorgeous setting and capable stars. Each of the main actors gives a pleasing performance, including the addition of Blythe Danner and Gloria Stuart to those mentioned previously. Then, too, the coastal scenery is most lovely, the costumes quite well-chosen, and the photography very nice indeed. There are a few surprises, including a subtle gay plot development, which may not please all viewers. But, for those who love romantic comedies, this one should be included on any list of good choices for the genre.",1
"Teenage Exorcist is one of those God-awful films to video that makes the viewer give up any expectations of decent entertainment for low brow sexual antics, adolescent humour, and empty writing. This film delivers exactly what its was trying to deliver. It is about a girl moving into a house where a Baron de Sade(hmmm) once lived and finally being drawn to him through her own inner demon. Her sister and brother-in-law, along with an Irish priest, her boyfriend, and a pizza delivery boy, try to save her and exorcise her demon. Well, not much here in way of horror or suspense. In fact, one line from the film pretty much sums up what to expect. Mike(the girl's brother-in-law) has tied her(the name is Diane by the way and she is played by Brinke Stevens) up after trying to chainsaw her sister. He removes a gag from her mouth and says something like, ""This won't be the last gag we see tonight."" Indeed, it was not. The special effects are cheesy and poorly crafted, and the film makes use of this by playing on its comedic appeal. Some of the lines and situations are funny. Robert Quarry, old Count Yorga himself, really steals his scenes as an Irish priest. He hams it up wailing Biblical verses and crooning Irish songs. You know you are in trouble, however, when Eddie Deezen gets top billing. Deezen does his schtick and has a couple nice moments as well, but the material is just too threadbare than to be anything more than teenage sophomoric time filler. Michael Berryman, from The Hills Have Eyes, also has a brief but interesting cameo in the film. As for the other thespians, well, they are all pretty good at being pretty mediocre. Stevens is lovely in fishnet stockings and French-cut panties, but beyond that don't expect too much more from her. Her sister is played by Elena Sahagun, and she shows a bit more than Brinke(a very lovely young lady by the way) and out acts Brinke by miles. Her husband, played by Jay Richardson shows off his ability to act and be funny amidst mediocrity. Again, not a bad film to waste a little time that involves NO thinking on. If you are a Robert Quarry fan, watch it for his performance at the very least.",0
"I found this dvd in the store and figured, why not support some indy film and watch a cool horror flick. Please save your time and money and pass this one by. The acting, the script, practically everything with this film is sub par. There really isn't much of a story, and there is no character development. I found myself not caring what happened to the people in the movie as long as something happened. Everyone is supposed to be college age, but they all look like they are in their mid thirties, except for the woman who plays a mother who looks like she is pushing 40. In fact the worst part of the film is that every single scene is shown in a master shot. There is no editing, no cut ins or close ups. Do yourself a favor and skip it.",0
"...Or better yet, watch Fandango if you want to see a really intelligent and funny male college age road flick. Rolling Kansas sounded promising (in fact the program guide gave it 2.5 out of 4 stars which usually means it's fairly watchable) but I pretty much fast-forwarded through it. Usually road trip movies have great music, but I can't even recall whether there was music. The only high point was a small role with Rip Torn as a wise old hitchhiker/guru. Otherwise the jokes and timing missed all along the way. The four main characters are unknown actors and I don't remember seeing any of them in another movie. (Oh, yeah, I see that Thos. Hayden Church was in it, but he's in everything, good, bad or indifferent). This movie is about as funny as watching someone else stoned when you're not.",0
"This is a movie, that has all the basic elements of its genre. It makes you wanna cry, it makes you laugh, it disgust you, it makes you angry etc. <br /><br />The topic of the story is fortunately not about some disease or drugs, what is the common trend in gay themed movies in these days, but it focuses on the social interactions between characters what could be considered not to be in the high school elite. The play and the direction could be a little bit more sophisticated, but on the other hand it's somehow better so, because it really shows the distress of the characters, that they are experiencing. If this was intended, then this is a remarkable job and assuredly an achievement, specially for such an young director. <br /><br />It's actually a good story that gives you a little inside into, how it is to be a fat girl and to acknowledge it to yourself.",1
"Thank you The FilmZone for showing this sleazy soft core sex flick at 1 a.m. I truly enjoyed it. To be honest, I expected a lot more from a sexy cast with McKayla, Dru Berrymore, and of course, the talented Chloe Nicholle (as Rebecca Carter).<br /><br />The production values are truly bad mainly because of the low budget but a little more effort wouldn't harm. For example, the cinematography makes it look like a hard core porno movie. There's absolutely no effort in lightning. But let's ignore that fact because let's be honest, we watched ""Pleasures of Sin"" because of the high amounts of sex.<br /><br />The sex factor is pretty good and offers steamy, explicit scenes. Chole Nicholle delivers the best performance of the female cast.<br /><br />So my advice is , watch this movie if you are in the mood for good explicit sex or just watch it if you are a fan of Mrs. Nicholle.<br /><br />Recommended only for the sex scenes; don't expect anything else.",1
"My family watches this movie over and over. Even our 3 year old loves it. I like the ""goodness"" in the movie. Giving the stranger a chance...showing goodwill to one obviously in need of some unconditional acceptance. The movie gives a feeling of goodwill and victory. One other aspect of the movie that makes it so appealing is the personalities of Velvet's siblings. The bird lover. The bug lover. The boy lover! Very cute and happy movie. There is one thing, however that is irritating about it. That is how Mrs. Brown often makes Mr. Brown look foolish or unwise. She, at times,comes off as a know it all, and he as a dimwit, which he is not. Too bad to put that into such a nice story. Nevertheless, we will continue to enjoy this wonderful, old movie!",1
"Stumbled over this film on Amazon.com. Had never heard of its release but the three reviews gave it five stars and rave reviews so being a lover of German movies I bought a copy...<br /><br />Have to say that I was not impressed. The production values are cheap, the story is derivative, the characters are less than engaging and for a comedy it is surprisingly short on laughs.<br /><br />I wanted to like this but I just found it lackluster and dull. Or maybe I expected more of independent German cinema than a gay spin on The Full Monty and a cast of stereotypes.<br /><br />There are bits in the film that make no sense at all, like one of the Leather Bear's trying to get Ecki in a sling --like he'd even look at him twice? Or the vengeful ex-wife turning up at the match but ending up cheering for her estranged gay husband? Bunkum is not the word! Well, at least it explains the movies UK title, I suppose...",0
"I saw this film over Christmas, and what a great film it was! It tells the story of Custer (played by Errol Flynn) during and after his graduation from Westpoint. Although I've heard that the film isn't very historically accurate (Hollywood never is) I still enjoyed it as I knew little of the real events anyway.<br /><br />I thought Errol Flynn was brilliant as Custer and has since become my favourite actor! His acting alongside Olivia De Havilland was brilliant and the ending was fantastic! It brought me close to tears as he and Ned Sharp (Arthur Kennedy) rode to their deaths on little big horn.<br /><br />I had always known that Errol Flynn was a brilliant actor as he was my dads favourite actor, and I grew up watching his films as a child. But it wasn't until I watched this film that I realised how great he actually was.<br /><br />I'll give this film 10 out of 10!!",1
"Thinking that it could only get better was the worst assumption I ever made....<br /><br />Drivvle does not describe this movie appropriately enough!<br /><br />Not only is the plot thin, but I get more emotional acting from my pet fish!<br /><br />It was a shame to see Pete Postlethwaite, whom I respect as an actor trying to do the best with the little he had to work with...<br /><br />I think that a cardboard cut out of Stephen Baldwin would have done a better job , and in fact have been more animate.<br /><br />Avoid at all costs! This could really be hazardous to your health!",0
"As with so many modern US films, there has to be a supernatural element to the plot, but if you just let that go, this is a tale with heaps of charm and a kindly heart cased in a crab shell.<br /><br />We are presented with a scene of a town in an economically depressed area struggling to find anything to be happy about. Beau Bridges' character is really up against it with a family on the increase, a nil bank balance and a brother-in-law who's sold out to a big business chain which he secretly hates, but in which he is willing to rub Beau's nose. D'Onofrio finds his rather surface Bubba lifestyle cramped by having to look after his 'blessed' baby brother, Joey, and is itching to escape the shackles of this dead hick town. Their boss's business is closing down (much against his will) because of a lack of new customers and he is haunted by memories of his father as he builds up the tension towards his own attempt at self-destruction.<br /><br />Joey, who had seemed to personify the curse on their lives, is lost at sea - believed drowned - in a freak accident. His miraculous restoration to them by the Portuguese trawlermen whose boat they had just built and launched (perhaps symbolic of an angelic crew), is the sign they've been waiting for and they all decide to give life one last throw of the dice.<br /><br />There is a beautiful brooding mood throughout this work which excelled in holding our attention as brilliantly as 'The Shipping News'. There are other parallels with the later work, too, which lead one to suspect a touch of a remake. I like 'Signs of Life' for its simpler, less contrived story and star performances from actors working at their craft rather than to be noticed as stars.",1
"Hey all you jive hustlers, you stone foxes, you mean dudes. Watch out cause Slaughter is back in town! If you are looking for a bad-ass, funky film to watch some night, this is just right. 'Slaughter' is back and trying to take it easy n' relax after his adventures down in Mexico. But if you are a narrow-minded gangster like 'Duncan', you are bound to seek revenge. Why, I don't know. Was 'Hoffo' in the first one his brother or what? Any who. The movie starts off with the old ""assassination from a plane"" routine. We all know that that is THE most effective way for taking out one guy in a picnic, full of people. Needless to say Slaughter survives the ordeal, but Cmndt. Eric Lassard, sorry George Gaynes I mean isn't that lucky. SMACK!! Also Slaughters best friend Pratt is killed. This is the start of a grand adventure, filled with the hippest, funkiest music James Brown himself has to offer. That's right 'The Godfather of Soul' has put his trademark up on this bad-boy. In addition to Jim Brown in the lead part, this movie is filled with some of the biggest names the blaxploitation scene has to offer. How about Scatman Crothers, Dick Anthony Williams, Gloria Hendry and Brock Peters. In other parts we see none other than Judith M. Brown and last but definitely least the fantastic Don Stroud as the evil henchman.",1
"Cocky medical students play chicken with process that simulates death, in attempt to get a (hopefully temporary) view of the afterlife. Certain plot twists and themes are a little off the mark, and the acting occasionally goes over the top. But the underlying message - about God's and others' forgiveness for our real or perceived sins - is positive and unique in cinema, and the cast is very very good. The last sequence between Julia Roberts and her father is so effectively done that, years after having seen it, I still get chills thinking about it. Highly recommended.",1
"That's all I can really say about this film. It's DBZ...like Tree of Might and The World's Strongest, it really...doesn't fit into the timeline for the show at all, though it is supposedly placed just before the beginning of the TV series. The action is pretty nice in general. The plot has a nice enough base, with a good background establishing why these guys hate each other and all. Pretty good in general, there... The problem is...there's a lot of really weird stuff. I mean, really weird stuff. Like The World's Strongest, there's a really, really odd song in this one that could only have been created in a drug induced haze...disturbing is the fact that Gohan, while singing, is pretty much drugged out himself. Creepy. The villains are odd and rather comical...moreso than the usual DBZ type--this seems more like it was made as a Dragon Ball movie rather than a Dragon Ball Z movie. In general, its entertaining enough, but...just...strange.",0
"""The Wizard of Menlo Park"" was deeply responsible for many things we take for granted in 2007: even if he did not invent them without rivals or assistants, he gave birth to the electric light, the phonograph, the motion picture camera, the electric car battery, the electric power grid (possibly his most important but least recalled invention), the pre-fabricated house, and innovations to the telephone and telegraph, as well as the ticker-tape machine and an early voting machine. The total number of patents is over 1,000 - far more than any other American Inventor.<br /><br />But Edison was a ruthless business competitor. He frequently had vast legal fights over the precedence of his inventions over rivals. The best example is the telephone, where he was one of seven or eight rivals with claims against Alexander Graham Bell. Actually Edison's invention here was not the central idea that Bell and Gray had come up with independently of each other in 1876, but an improvement on the sound quality of the phone receiver and transmitter that Bell did not develop. Still it was part of the huge 1888 Supreme Court decision that was the longest U.S. Supreme Court decision (a single volume of their reports!) written by Chief Justice Morrison Waite - which, by the way, killed the poor Chief Justice from overwork within weeks of completing it.<br /><br />In 1886 Edison found an equally ruthless competitor in the area of electric power grids for large cities. This was George Westinghouse, inventor of the railroad air break. Westinghouse's firm had gotten the assistance of a new inventor, and former Edison assistant, Nicola Tesla. Tesla developed ""alternating current"", which was a rival system to Edison's ""direct current"". Edison's system was basically a straight circuit system of electricity. Tesla's system allowed the current to be switched from one circuit to another - actually it was a better, and more efficient system. But Edison was determined to break this rival by a publicity campaign.<br /><br />It started with electric power lines. Edison early on had his lines put underground, so that they would not be endangered by weather conditions. But Westinghouse was forced to have his lines out in the open - like telephone lines. When there were several accidental deaths by repair linemen on Westinghouse's lines (in particular one incident where the repairman was burned alive in front of hundreds of horrified onlookers in Manhattan's business district), Edison started insisting that A.C. current was far more dangerous that D.C.<br /><br />One result of all this was Edison helping some subsidiary inventors with getting Westinghouse A.C. generators and dynamos for an electric chair. Edison himself always denied that he invented the electric chair, but he helped several lesser figures along the way - for the complete story read Mark Essig's EDISON & THE ELECTRIC CHAIR (New York: WALKER & COMPANY, 2003). <br /><br />Edison experiment himself with cats and dogs (experiments he was glad to show the public). In the long run, despite assisting in the invention of a new method of execution, Edison failed to dislodge the public support of Alternating Current. But he never stopped trying.<br /><br />In 1903 he had an opportunity to combine his campaign against Westinghouse and A.C. with his invention of the motion picture camera. He assisted in ""putting down"" a well known public elephant (""Topsy"") who had killed several men. He did so by electrocuting the poor beast with A.C. But the entire killing is on film - and one can view it to this day. It is a pitiful looking film - whatever poor ""Topsy"" had done it was a poor beast - not a Machiavellian murderer. The moment we see the explosions of electricity sparks that show the death of the elephant, we are aware it will soon be over, but the sudden collapse of ""Topsy"" is still an unpleasant sight to view. The film leaves a bad flavor in the mouths of modern movie audiences. Yet, sad to say, it probably made a profit for Edison - his description of the film in his catalog of films shows real pride in his accomplishment here. In 1903 it may have been exciting entertainment for many Americans watching it. One is glad that more people are appalled by it today - sometimes one can sense the human race has improved a little bit.",0
"I'm sorry to say that, but this is actually one of the worst documentaries i have EVER seen.<br /><br />Due to its name ""Darwin's Nightmare"" i expected a documentary on problems relating to the Nile perch in Lake Victoria.<br /><br />What I actually saw in this ""documentary"" is a loose accumulation of individual stories, most of which have no relation to neither fish nor lake. And for a large part you can hardly call them stories - it's more like some accumulated scenes that lack a meaningful connection...<br /><br />Why does this movie waste time on: - Showing us non-relevant information on the families of the Russian pilots (several minutes are wasted for example on their private digicam snapshots of wives and daughters) - Mourning the death of an African child who got bitten by a crocodile (as if that could not have happened without the Nile perch) - Showing us about 100 times how planes land and start at the airport - Showing us strange religious events for several minutes - Discussing in detail the life and death of a whore at the airport - Talking to kids about their mothers, fathers - what they work and/or how they died (well, guess what: some died of HIV - who would have guessed that?) Those are just some examples, i could go on for several pages...<br /><br />This movie is absolutely unfocused, and does not know at all what it wants to tell the viewer. If you have never heard of Africa and have no idea that this continent has Social/Health/HIV/Violence/War problems then this movie might be right for you. If you haven't had your eyes closed for the last decades 90% of what this movie shows won't be new to you - and the way it's presented here will try its best to make you fall asleep.<br /><br />Perhaps my expectations on this movie were to high, but i really didn't like it even though this is a topic that I would generally find interesting. If this movie wants to show how the poverty is related to the Nile perch, than it perhaps should have spent some time on discussing that matter...",0
"I walked into a book store in Brentwood, Tennessee. I am not going to say the name because I am a dedicated customer. I have been satisfied with every item I purchased there before this one. On display in the front of the store was The Bell Witch Haunting. (Might I mention this is the only store I have seen it for sale in.) I had heard about the story somewhere and remembered it was supposed to have really happened for real. I was very excited and couldn't wait to watch it. I had great expectations for it. I couldn't believe what I seen when I viewed it. It didn't look like a real movie. It looked like a home video. I was under the impression it was suppose to be a horror movie. I mean the movie was suppose to be about a witch haunting you know. This is no horror movie. You will not jump out of your seat watching this movie. I gave the movie all the chances in the world to get better as it went along. I swear I did. It never did get any better. There were several scenes of this little kid getting poop and pee thrown on him. I didn't find that entertaining at all. I watched the whole movie with disbelief that the store would actually sell this to me. I guess that is how bad this economy has got. I have this to say to the cast and crew. Do not show this film as material to get other film jobs. Don't do it. I mean that sincerely. I commend you for trying. For people who have bought this. I say this. Don't sell your copy to someone. They could get very upset. Have a nice day everyone.",0
"Just Desserts was, I must say, one of the worst movies I have ever seen. The acting was terrible and even the plot line was laughable. I gave it a 3 out of 10 instead of a 1 because I enjoy laughing at excruciatingly corny movies. My expectations weren't high to begin with, but it turned out to be cornier than I expected. I thought it might not be all that bad when it started, but as soon as the name of the competition--The Golden Whisk--came up i began changing my mind. It all went downhill from there. The only thing I did like about this movie, other than snickering at it's absurd plot and dialogue, was watching them cook. However, being a movie about pastry chefs, there were minimal scenes in which they actually baked anything. I would recommend watching the cooking channel instead of this movie. You get to see more food being prepared, and you dodge the pathetic one-liners. However, if you enjoy corny love stories, which is sometimes fun, go ahead and watch.",0
"James Hacker MP didn't expect that he would be the next prime minister. Unlike in America, the party is elected in Britain while we, Americans, vote for candidates regardless of their party. Despite the differences, Paul Eddington CBE's performance as minister turned prime minister almost overnight is helped by his senior adviser, Sir Humphrey, played by another knight, Sir Nigel Hawthorne, and veteran actor Derek Fowlds also returns to the scene as well. Now instead of pleasing some people, he has to please the nation rather than his constituency. Now, he has a hard job to do even more difficult than before. Now, he must approve the honors list and work with Her Majesty as well on a regular basis. Hacker is not the hacking type. He is rather than the every man who we like and don't want to dislike and turn into a villain of sorts or a vicious dictator. Now, we see the prime minister's point of view and all the pleasing that must go on as well as handle strikes.",1
"I just saw this movie for the first time last night. Wow! What a movie! This is the kind of movie you want everyone in the world to see because its just so cool and so interesting.<br /><br />I do not want to give a single word about the plot because I think it would be better for people to go in cold. DO NOT READ THE PLOT SUMMARY before you see the movie! All I'm going to say is that Eastwood, Malkovich, Peterson, and the screenplay by Jeff Maguire are top notch. I wish all thrillers were more like this one.",1
"I live in Mexico City, so I have to suffer throug the trailers for every piece of trash that comes out from all these stupid Mexican filmmakers. You want to admire a Mexican guy for making great films? Take a look at something by Guillermo del Toro (specially The Devil's Backbone), or maybe Alfonso Cuarón (though I really don't like his films, but I respect them).<br /><br />Mexican filmmakers often produce some of the most terrible utter trash ever (Por la Libre, El Segundo Aire, American Visa), but this is one of the lowest points in Mexican films ever. If you respect your brain, please avoid this piece of **** at all costs. It would be more intelligent to watch some video of a wedding or to watch Britney's reality show. That's got more IQ than everyone in this 'film'.",0
